request_id,position,item_id,score,reason_code
1112,1,1058,0.955365,complementary
1112,2,528,0.857981,popular
1112,3,623,0.572181,popular
1112,4,612,0.563429,similar_items
1112,5,943,0.534286,similar_items
1112,6,650,0.493848,new_arrival
1112,7,1070,0.432500,popular
1112,8,47,0.380674,price_drop
1112,9,81,0.204298,price_drop
1112,10,1162,0.089835,popular
1113,1,47,0.826171,popular
1113,2,1121,0.726959,new_arrival
1113,3,560,0.702125,popular
1113,4,81,0.698535,complementary
1113,5,895,0.413066,new_arrival
1113,6,300,0.318816,popular
1113,7,805,0.270038,price_drop
1113,8,497,0.167626,popular
1113,9,51,0.128454,popular
1113,10,1103,0.123567,complementary
1114,1,1072,0.947028,similar_items
1114,2,363,0.936618,popular
1114,3,1048,0.847250,new_arrival
1114,4,864,0.709322,popular
1114,5,176,0.651932,similar_items
1114,6,1075,0.217683,popular
1114,7,723,0.169815,complementary
1114,8,163,0.149955,similar_items
1114,9,417,0.135272,similar_items
1114,10,756,0.070834,complementary
1115,1,921,0.798416,similar_items
1115,2,1164,0.798233,similar_items
1115,3,439,0.707435,complementary
1115,4,1189,0.594400,similar_items
1115,5,326,0.454640,price_drop
1115,6,888,0.291496,popular
1115,7,711,0.265413,similar_items
1115,8,710,0.250581,popular
1115,9,694,0.146589,popular
1115,10,111,0.120323,new_arrival
1116,1,1146,0.956350,similar_items
1116,2,997,0.733094,popular
1116,3,446,0.651156,popular
1116,4,926,0.587706,new_arrival
1116,5,88,0.497293,complementary
1116,6,1061,0.480317,similar_items
1116,7,819,0.428210,new_arrival
1116,8,708,0.365021,complementary
1116,9,288,0.334054,popular
1116,10,601,0.189568,similar_items
1117,1,948,0.963886,popular
1117,2,1135,0.906430,complementary
1117,3,1197,0.823522,similar_items
1117,4,314,0.771615,popular
1117,5,292,0.304815,similar_items
1117,6,756,0.296863,popular
1117,7,200,0.268227,new_arrival
1117,8,793,0.237396,popular
1117,9,183,0.204791,similar_items
1117,10,966,0.094534,new_arrival
1118,1,1085,0.908283,similar_items
1118,2,1153,0.880603,popular
1118,3,106,0.766102,complementary
1118,4,862,0.683513,popular
1118,5,775,0.584339,similar_items
1118,6,559,0.524410,new_arrival
1118,7,841,0.327292,similar_items
1118,8,1098,0.202274,complementary
1118,9,1129,0.195881,similar_items
1118,10,29,0.169009,complementary
1119,1,345,0.768086,complementary
1119,2,525,0.763661,complementary
1119,3,339,0.644773,popular
1119,4,2,0.603902,similar_items
1119,5,901,0.537848,similar_items
1119,6,259,0.383553,similar_items
1119,7,679,0.382380,similar_items
1119,8,799,0.314434,popular
1119,9,1102,0.197259,complementary
1119,10,342,0.098551,new_arrival
1120,1,859,0.984411,similar_items
1120,2,932,0.970918,similar_items
1120,3,599,0.824979,complementary
1120,4,338,0.743759,popular
1120,5,913,0.611200,similar_items
1120,6,256,0.583504,new_arrival
1120,7,1115,0.526673,similar_items
1120,8,318,0.464440,popular
1120,9,771,0.117125,popular
1120,10,1053,0.090770,popular
1121,1,574,0.965990,popular
1121,2,1063,0.800393,price_drop
1121,3,499,0.728890,similar_items
1121,4,91,0.719741,similar_items
1121,5,4,0.640264,new_arrival
1121,6,876,0.610825,similar_items
1121,7,537,0.381062,popular
1121,8,822,0.348149,popular
1121,9,412,0.277089,new_arrival
1121,10,261,0.201935,similar_items
1122,1,113,0.909543,complementary
1122,2,594,0.907394,popular
1122,3,603,0.673895,popular
1122,4,844,0.567644,popular
1122,5,201,0.341120,new_arrival
1122,6,523,0.326244,similar_items
1122,7,753,0.280467,complementary
1122,8,319,0.268541,popular
1122,9,891,0.238851,popular
1122,10,955,0.145037,popular
1123,1,806,0.934920,similar_items
1123,2,1126,0.765312,similar_items
1123,3,221,0.703193,popular
1123,4,851,0.672598,new_arrival
1123,5,1177,0.466149,similar_items
1123,6,645,0.366274,similar_items
1123,7,1014,0.341323,popular
1123,8,266,0.293501,similar_items
1123,9,450,0.113396,popular
1123,10,841,0.108880,similar_items
1124,1,946,0.960538,new_arrival
1124,2,814,0.953859,similar_items
1124,3,430,0.901538,popular
1124,4,302,0.887651,price_drop
1124,5,1164,0.707890,popular
1124,6,338,0.704454,price_drop
1124,7,1125,0.411817,similar_items
1124,8,791,0.257035,similar_items
1124,9,1115,0.186565,similar_items
1124,10,745,0.164886,new_arrival
1125,1,164,0.898449,similar_items
1125,2,897,0.769627,similar_items
1125,3,792,0.522979,complementary
1125,4,471,0.472189,similar_items
1125,5,874,0.418925,similar_items
1125,6,80,0.350536,similar_items
1125,7,315,0.183408,similar_items
1125,8,197,0.161041,similar_items
1125,9,15,0.109307,similar_items
1125,10,492,0.088971,similar_items
1126,1,858,0.970988,similar_items
1126,2,1135,0.794314,similar_items
1126,3,714,0.733346,complementary
1126,4,578,0.729194,similar_items
1126,5,332,0.712142,similar_items
1126,6,210,0.678455,similar_items
1126,7,1044,0.601673,similar_items
1126,8,134,0.371716,popular
1126,9,748,0.335584,similar_items
1126,10,965,0.242991,similar_items
1127,1,109,0.823960,complementary
1127,2,161,0.468628,popular
1127,3,650,0.462756,popular
1127,4,608,0.397723,popular
1127,5,744,0.388636,price_drop
1127,6,494,0.346275,price_drop
1127,7,745,0.337442,complementary
1127,8,567,0.311548,price_drop
1127,9,572,0.184466,similar_items
1127,10,52,0.087504,similar_items
1128,1,288,0.820543,similar_items
1128,2,298,0.710906,popular
1128,3,991,0.700454,complementary
1128,4,472,0.626629,popular
1128,5,1025,0.616423,price_drop
1128,6,434,0.496427,similar_items
1128,7,557,0.394526,similar_items
1128,8,1147,0.357056,complementary
1128,9,1161,0.355030,similar_items
1128,10,1049,0.099436,similar_items
1129,1,157,0.969473,popular
1129,2,333,0.909638,popular
1129,3,1082,0.858750,similar_items
1129,4,905,0.673322,similar_items
1129,5,614,0.646354,similar_items
1129,6,161,0.592268,popular
1129,7,1129,0.491102,popular
1129,8,260,0.346637,price_drop
1129,9,961,0.287243,similar_items
1129,10,186,0.177969,popular
1130,1,115,0.904313,similar_items
1130,2,504,0.728647,complementary
1130,3,377,0.641175,similar_items
1130,4,358,0.499867,popular
1130,5,739,0.470423,popular
1130,6,312,0.454661,price_drop
1130,7,237,0.382356,new_arrival
1130,8,17,0.300747,popular
1130,9,631,0.173687,similar_items
1130,10,854,0.126176,price_drop
1131,1,953,0.750506,price_drop
1131,2,828,0.674815,popular
1131,3,263,0.648069,similar_items
1131,4,583,0.623160,new_arrival
1131,5,709,0.467159,price_drop
1131,6,327,0.434815,similar_items
1131,7,55,0.219154,price_drop
1131,8,820,0.206669,popular
1131,9,1153,0.117683,complementary
1131,10,217,0.101904,similar_items
1132,1,871,0.719834,similar_items
1132,2,1136,0.688202,complementary
1132,3,345,0.545265,complementary
1132,4,2,0.528928,similar_items
1132,5,98,0.524520,complementary
1132,6,682,0.430839,popular
1132,7,1190,0.310409,price_drop
1132,8,351,0.258051,popular
1132,9,795,0.097857,popular
1132,10,384,0.070004,popular
1133,1,155,0.824789,popular
1133,2,30,0.809628,popular
1133,3,693,0.794174,similar_items
1133,4,145,0.623860,new_arrival
1133,5,940,0.587640,popular
1133,6,29,0.577053,popular
1133,7,229,0.414200,similar_items
1133,8,784,0.411998,similar_items
1133,9,1157,0.372013,popular
1133,10,711,0.134991,complementary
1134,1,722,0.970552,similar_items
1134,2,575,0.849946,price_drop
1134,3,573,0.621255,price_drop
1134,4,1045,0.585272,similar_items
1134,5,574,0.528130,similar_items
1134,6,53,0.430182,new_arrival
1134,7,313,0.395478,new_arrival
1134,8,301,0.260979,popular
1134,9,741,0.179388,similar_items
1134,10,810,0.135845,similar_items
1135,1,48,0.956919,complementary
1135,2,291,0.779286,new_arrival
1135,3,374,0.757405,popular
1135,4,414,0.742935,price_drop
1135,5,679,0.713974,similar_items
1135,6,513,0.703802,similar_items
1135,7,1010,0.298667,popular
1135,8,565,0.204934,popular
1135,9,248,0.116745,popular
1135,10,1177,0.092499,price_drop
1136,1,359,0.978988,popular
1136,2,39,0.931704,popular
1136,3,820,0.743077,popular
1136,4,453,0.713097,price_drop
1136,5,50,0.710092,similar_items
1136,6,619,0.677359,similar_items
1136,7,159,0.516371,similar_items
1136,8,446,0.470817,new_arrival
1136,9,329,0.262421,complementary
1136,10,841,0.186099,similar_items
1137,1,1105,0.972883,similar_items
1137,2,486,0.860837,similar_items
1137,3,794,0.765742,price_drop
1137,4,670,0.745522,popular
1137,5,97,0.712731,popular
1137,6,115,0.676881,similar_items
1137,7,725,0.453318,similar_items
1137,8,389,0.405482,similar_items
1137,9,1183,0.308918,popular
1137,10,279,0.188557,popular
1138,1,740,0.942038,similar_items
1138,2,525,0.906461,complementary
1138,3,2,0.783669,new_arrival
1138,4,900,0.459565,similar_items
1138,5,461,0.439772,popular
1138,6,508,0.383541,price_drop
1138,7,178,0.214346,popular
1138,8,94,0.187022,price_drop
1138,9,597,0.186349,price_drop
1138,10,436,0.080684,popular
1139,1,118,0.557455,popular
1139,2,1180,0.464543,popular
1139,3,267,0.214351,similar_items
1139,4,328,0.192291,price_drop
1139,5,878,0.189393,popular
1139,6,1016,0.171900,similar_items
1139,7,906,0.156557,popular
1139,8,991,0.143517,popular
1139,9,258,0.120810,price_drop
1139,10,783,0.075229,price_drop
1140,1,6,0.963701,similar_items
1140,2,132,0.962950,similar_items
1140,3,566,0.630150,similar_items
1140,4,76,0.574727,similar_items
1140,5,3,0.434730,popular
1140,6,364,0.351598,similar_items
1140,7,720,0.308902,new_arrival
1140,8,623,0.288879,similar_items
1140,9,173,0.264966,popular
1140,10,803,0.155233,price_drop
1141,1,678,0.912103,similar_items
1141,2,953,0.876047,popular
1141,3,232,0.868402,complementary
1141,4,655,0.838995,price_drop
1141,5,302,0.563011,popular
1141,6,55,0.438047,popular
1141,7,884,0.369659,similar_items
1141,8,1167,0.331725,popular
1141,9,1138,0.192742,new_arrival
1141,10,824,0.081573,popular
1142,1,1126,0.867827,similar_items
1142,2,1118,0.856351,similar_items
1142,3,265,0.699631,similar_items
1142,4,271,0.664610,similar_items
1142,5,1078,0.631828,popular
1142,6,806,0.452842,popular
1142,7,323,0.410169,similar_items
1142,8,250,0.357001,similar_items
1142,9,751,0.229458,popular
1142,10,851,0.121604,similar_items
1143,1,594,0.932497,popular
1143,2,1078,0.866863,similar_items
1143,3,585,0.841102,price_drop
1143,4,730,0.710491,similar_items
1143,5,1157,0.611647,popular
1143,6,1117,0.579273,similar_items
1143,7,1143,0.545304,similar_items
1143,8,1170,0.508917,similar_items
1143,9,718,0.369578,popular
1143,10,940,0.316130,popular
1144,1,371,0.851101,complementary
1144,2,585,0.806729,new_arrival
1144,3,984,0.750978,popular
1144,4,155,0.710674,similar_items
1144,5,462,0.636040,similar_items
1144,6,1117,0.554922,similar_items
1144,7,660,0.537288,similar_items
1144,8,515,0.447583,complementary
1144,9,940,0.196159,popular
1144,10,815,0.120175,similar_items
1145,1,69,0.984996,complementary
1145,2,888,0.897574,popular
1145,3,1074,0.517114,new_arrival
1145,4,319,0.510100,similar_items
1145,5,441,0.470060,similar_items
1145,6,24,0.416883,new_arrival
1145,7,675,0.408948,popular
1145,8,99,0.190783,similar_items
1145,9,710,0.176899,similar_items
1145,10,240,0.171308,similar_items
1146,1,1102,0.847027,new_arrival
1146,2,601,0.777069,popular
1146,3,212,0.709445,similar_items
1146,4,384,0.572503,complementary
1146,5,508,0.359165,new_arrival
1146,6,969,0.355680,similar_items
1146,7,1094,0.330088,price_drop
1146,8,345,0.274704,similar_items
1146,9,128,0.247515,similar_items
1146,10,242,0.129397,similar_items
1147,1,31,0.932381,new_arrival
1147,2,206,0.754970,similar_items
1147,3,778,0.712557,similar_items
1147,4,685,0.356662,popular
1147,5,813,0.353807,similar_items
1147,6,164,0.262935,similar_items
1147,7,344,0.256376,new_arrival
1147,8,604,0.185702,similar_items
1147,9,836,0.162264,complementary
1147,10,747,0.129475,similar_items
1148,1,51,0.964281,popular
1148,2,969,0.792893,similar_items
1148,3,47,0.685950,new_arrival
1148,4,263,0.680152,similar_items
1148,5,1092,0.531676,similar_items
1148,6,1161,0.457702,popular
1148,7,1162,0.454627,popular
1148,8,714,0.337936,popular
1148,9,63,0.189601,similar_items
1148,10,415,0.187165,popular
1149,1,717,0.952688,similar_items
1149,2,139,0.923316,price_drop
1149,3,104,0.834168,similar_items
1149,4,479,0.761936,similar_items
1149,5,105,0.629315,similar_items
1149,6,1087,0.601042,similar_items
1149,7,1050,0.402485,price_drop
1149,8,852,0.280404,popular
1149,9,226,0.200541,price_drop
1149,10,665,0.127355,popular
1150,1,1118,0.972219,popular
1150,2,926,0.942258,similar_items
1150,3,910,0.911598,similar_items
1150,4,1040,0.819596,popular
1150,5,550,0.665665,complementary
1150,6,610,0.588526,popular
1150,7,816,0.448890,complementary
1150,8,519,0.379717,popular
1150,9,709,0.264659,similar_items
1150,10,1131,0.261358,popular
1151,1,614,0.989560,new_arrival
1151,2,130,0.841752,price_drop
1151,3,125,0.805130,popular
1151,4,887,0.767968,popular
1151,5,40,0.764368,popular
1151,6,91,0.627778,new_arrival
1151,7,417,0.462986,popular
1151,8,432,0.459263,popular
1151,9,769,0.302454,popular
1151,10,1129,0.150860,similar_items
1152,1,469,0.808738,complementary
1152,2,1053,0.730899,price_drop
1152,3,1071,0.640497,popular
1152,4,1164,0.618715,popular
1152,5,96,0.583642,complementary
1152,6,692,0.436108,popular
1152,7,716,0.321993,popular
1152,8,215,0.289109,similar_items
1152,9,196,0.211258,popular
1152,10,528,0.173288,similar_items
1153,1,594,0.959886,complementary
1153,2,218,0.935338,similar_items
1153,3,955,0.855921,price_drop
1153,4,923,0.735178,similar_items
1153,5,1152,0.639833,popular
1153,6,814,0.487880,similar_items
1153,7,112,0.481251,new_arrival
1153,8,937,0.422194,price_drop
1153,9,579,0.384520,popular
1153,10,77,0.371347,similar_items
1154,1,641,0.934777,new_arrival
1154,2,21,0.793176,similar_items
1154,3,359,0.672435,complementary
1154,4,133,0.609163,similar_items
1154,5,913,0.600667,similar_items
1154,6,846,0.521002,similar_items
1154,7,528,0.518822,complementary
1154,8,934,0.288502,similar_items
1154,9,681,0.176549,complementary
1154,10,405,0.088810,popular
1155,1,835,0.953880,popular
1155,2,858,0.846784,popular
1155,3,808,0.762805,new_arrival
1155,4,20,0.628271,complementary
1155,5,69,0.579127,popular
1155,6,987,0.553815,popular
1155,7,588,0.419031,popular
1155,8,161,0.290710,new_arrival
1155,9,906,0.217053,similar_items
1155,10,878,0.216995,popular
1156,1,873,0.942603,similar_items
1156,2,1127,0.639290,complementary
1156,3,153,0.611785,similar_items
1156,4,794,0.572945,complementary
1156,5,576,0.547612,similar_items
1156,6,304,0.489694,similar_items
1156,7,783,0.483850,complementary
1156,8,114,0.369208,popular
1156,9,1171,0.171440,complementary
1156,10,659,0.077803,popular
1157,1,402,0.912843,popular
1157,2,412,0.828597,similar_items
1157,3,783,0.662256,similar_items
1157,4,944,0.641139,new_arrival
1157,5,676,0.595658,similar_items
1157,6,132,0.550975,complementary
1157,7,741,0.486025,complementary
1157,8,334,0.485883,price_drop
1157,9,505,0.305353,popular
1157,10,246,0.187427,popular
1158,1,1084,0.962647,popular
1158,2,311,0.954397,complementary
1158,3,915,0.935158,price_drop
1158,4,17,0.777185,popular
1158,5,404,0.517932,complementary
1158,6,377,0.490611,complementary
1158,7,138,0.364461,similar_items
1158,8,912,0.337779,popular
1158,9,362,0.169109,price_drop
1158,10,312,0.126583,new_arrival
1159,1,1183,0.901483,popular
1159,2,792,0.898561,similar_items
1159,3,713,0.885774,complementary
1159,4,878,0.856662,new_arrival
1159,5,518,0.826791,popular
1159,6,864,0.784966,similar_items
1159,7,180,0.640004,similar_items
1159,8,294,0.533407,similar_items
1159,9,835,0.180537,complementary
1159,10,576,0.172567,similar_items
1160,1,594,0.869915,popular
1160,2,772,0.726225,similar_items
1160,3,766,0.698100,similar_items
1160,4,566,0.627390,new_arrival
1160,5,1168,0.610896,similar_items
1160,6,61,0.571762,complementary
1160,7,509,0.510131,popular
1160,8,131,0.478837,popular
1160,9,579,0.344757,similar_items
1160,10,606,0.093194,new_arrival
1161,1,249,0.932781,complementary
1161,2,392,0.790273,new_arrival
1161,3,1173,0.733877,new_arrival
1161,4,1012,0.692271,new_arrival
1161,5,276,0.688093,popular
1161,6,556,0.682522,similar_items
1161,7,885,0.620021,similar_items
1161,8,1172,0.609277,popular
1161,9,11,0.589854,popular
1161,10,388,0.168908,popular
1162,1,21,0.906174,price_drop
1162,2,126,0.876998,similar_items
1162,3,661,0.766244,new_arrival
1162,4,768,0.521629,popular
1162,5,921,0.478958,complementary
1162,6,111,0.381171,popular
1162,7,1077,0.323404,popular
1162,8,326,0.232352,popular
1162,9,24,0.225474,popular
1162,10,1189,0.223936,popular
1163,1,407,0.914372,popular
1163,2,1078,0.758829,price_drop
1163,3,661,0.712818,popular
1163,4,710,0.700906,complementary
1163,5,141,0.543622,similar_items
1163,6,865,0.443217,similar_items
1163,7,366,0.295882,popular
1163,8,319,0.206892,popular
1163,9,982,0.183947,similar_items
1163,10,463,0.145919,complementary
1164,1,486,0.874580,price_drop
1164,2,836,0.837566,new_arrival
1164,3,626,0.820269,similar_items
1164,4,380,0.632210,popular
1164,5,748,0.464883,price_drop
1164,6,623,0.408796,new_arrival
1164,7,615,0.378568,popular
1164,8,712,0.343299,similar_items
1164,9,401,0.236917,complementary
1164,10,223,0.138230,similar_items
1165,1,69,0.909846,popular
1165,2,704,0.855996,similar_items
1165,3,387,0.751271,similar_items
1165,4,1028,0.708661,popular
1165,5,932,0.622999,new_arrival
1165,6,136,0.572735,similar_items
1165,7,237,0.560038,popular
1165,8,183,0.306891,complementary
1165,9,967,0.297932,popular
1165,10,587,0.193339,similar_items
1166,1,992,0.959897,similar_items
1166,2,887,0.959127,complementary
1166,3,926,0.945329,similar_items
1166,4,773,0.826919,similar_items
1166,5,1056,0.678527,similar_items
1166,6,264,0.655342,similar_items
1166,7,90,0.427352,price_drop
1166,8,100,0.277144,popular
1166,9,471,0.265016,price_drop
1166,10,550,0.170023,popular
1167,1,291,0.967405,price_drop
1167,2,20,0.856504,similar_items
1167,3,873,0.696680,price_drop
1167,4,1047,0.663847,popular
1167,5,1158,0.650474,popular
1167,6,576,0.481045,complementary
1167,7,198,0.324183,price_drop
1167,8,808,0.289744,popular
1167,9,267,0.272402,new_arrival
1167,10,1016,0.164244,similar_items
1168,1,595,0.950120,new_arrival
1168,2,1041,0.869347,complementary
1168,3,224,0.865541,popular
1168,4,592,0.729408,similar_items
1168,5,459,0.729015,price_drop
1168,6,120,0.659611,new_arrival
1168,7,868,0.633668,new_arrival
1168,8,824,0.547188,similar_items
1168,9,574,0.348864,similar_items
1168,10,852,0.288080,complementary
1169,1,6,0.938110,similar_items
1169,2,59,0.828138,similar_items
1169,3,1141,0.827429,similar_items
1169,4,538,0.588806,similar_items
1169,5,966,0.587585,popular
1169,6,985,0.576464,popular
1169,7,768,0.534820,similar_items
1169,8,723,0.508586,similar_items
1169,9,1135,0.463210,popular
1169,10,292,0.253916,popular
1170,1,92,0.945895,new_arrival
1170,2,139,0.863223,similar_items
1170,3,651,0.822671,similar_items
1170,4,1142,0.782251,new_arrival
1170,5,785,0.775365,similar_items
1170,6,372,0.758873,popular
1170,7,1032,0.655405,price_drop
1170,8,753,0.589151,price_drop
1170,9,899,0.288709,popular
1170,10,6,0.072272,complementary
1171,1,346,0.989897,similar_items
1171,2,422,0.714894,popular
1171,3,362,0.709821,similar_items
1171,4,589,0.672133,similar_items
1171,5,915,0.578234,similar_items
1171,6,30,0.526148,popular
1171,7,859,0.524172,price_drop
1171,8,368,0.418599,new_arrival
1171,9,377,0.392823,popular
1171,10,994,0.391615,similar_items
1172,1,207,0.987877,price_drop
1172,2,1009,0.915506,price_drop
1172,3,508,0.654103,new_arrival
1172,4,676,0.615261,price_drop
1172,5,360,0.583369,price_drop
1172,6,799,0.487581,popular
1172,7,1136,0.395438,similar_items
1172,8,868,0.330417,similar_items
1172,9,351,0.323328,complementary
1172,10,900,0.096392,popular
1173,1,93,0.984268,similar_items
1173,2,866,0.927283,price_drop
1173,3,600,0.755953,similar_items
1173,4,929,0.675934,price_drop
1173,5,401,0.620794,popular
1173,6,575,0.600418,popular
1173,7,652,0.461886,popular
1173,8,702,0.400775,popular
1173,9,311,0.378130,complementary
1173,10,1108,0.365232,popular
1174,1,295,0.888134,similar_items
1174,2,585,0.886961,complementary
1174,3,30,0.763856,similar_items
1174,4,1157,0.684271,popular
1174,5,1117,0.603868,new_arrival
1174,6,296,0.585675,new_arrival
1174,7,455,0.414247,complementary
1174,8,229,0.294131,popular
1174,9,1143,0.240519,complementary
1174,10,187,0.184768,popular
1175,1,995,0.937507,similar_items
1175,2,914,0.798511,similar_items
1175,3,1130,0.390669,similar_items
1175,4,644,0.324036,new_arrival
1175,5,648,0.225823,complementary
1175,6,607,0.210244,popular
1175,7,1189,0.206886,popular
1175,8,1101,0.129810,similar_items
1175,9,1081,0.112638,new_arrival
1175,10,474,0.087553,new_arrival
1176,1,653,0.976178,price_drop
1176,2,586,0.883315,similar_items
1176,3,1060,0.862853,complementary
1176,4,335,0.692555,popular
1176,5,220,0.603718,similar_items
1176,6,821,0.492628,similar_items
1176,7,688,0.263624,price_drop
1176,8,1044,0.241634,new_arrival
1176,9,1134,0.122742,similar_items
1176,10,129,0.093638,complementary
1177,1,52,0.852098,popular
1177,2,434,0.782420,similar_items
1177,3,988,0.536997,similar_items
1177,4,1089,0.518781,popular
1177,5,237,0.518539,price_drop
1177,6,324,0.426324,similar_items
1177,7,92,0.418441,new_arrival
1177,8,745,0.254846,price_drop
1177,9,438,0.211399,similar_items
1177,10,327,0.146363,popular
1178,1,152,0.787862,complementary
1178,2,114,0.693539,popular
1178,3,24,0.684528,similar_items
1178,4,170,0.602276,similar_items
1178,5,982,0.594970,popular
1178,6,319,0.518610,new_arrival
1178,7,736,0.503634,popular
1178,8,910,0.380117,similar_items
1178,9,326,0.369527,complementary
1178,10,710,0.243160,price_drop
1179,1,1025,0.961574,complementary
1179,2,294,0.865827,complementary
1179,3,702,0.764462,complementary
1179,4,415,0.671356,complementary
1179,5,617,0.494038,similar_items
1179,6,626,0.481658,new_arrival
1179,7,311,0.317523,popular
1179,8,385,0.279863,similar_items
1179,9,721,0.233311,similar_items
1179,10,1108,0.160260,new_arrival
1180,1,270,0.889546,popular
1180,2,1001,0.738324,complementary
1180,3,1027,0.707341,popular
1180,4,735,0.675471,popular
1180,5,424,0.658379,popular
1180,6,787,0.637103,popular
1180,7,245,0.622792,price_drop
1180,8,4,0.558448,similar_items
1180,9,129,0.530248,price_drop
1180,10,575,0.450047,similar_items
1181,1,1115,0.988237,price_drop
1181,2,1167,0.964798,similar_items
1181,3,48,0.863413,similar_items
1181,4,1010,0.850593,similar_items
1181,5,190,0.747831,complementary
1181,6,356,0.724628,new_arrival
1181,7,830,0.664229,complementary
1181,8,495,0.353372,price_drop
1181,9,394,0.235165,complementary
1181,10,304,0.226779,price_drop
1182,1,725,0.905821,price_drop
1182,2,97,0.894913,similar_items
1182,3,857,0.863712,complementary
1182,4,726,0.845303,complementary
1182,5,599,0.522776,similar_items
1182,6,949,0.463604,price_drop
1182,7,643,0.342172,price_drop
1182,8,1087,0.223103,popular
1182,9,202,0.103188,popular
1182,10,341,0.092127,similar_items
1183,1,342,0.948424,similar_items
1183,2,362,0.804779,similar_items
1183,3,73,0.678565,complementary
1183,4,212,0.514033,similar_items
1183,5,770,0.402385,complementary
1183,6,508,0.341079,price_drop
1183,7,735,0.262955,popular
1183,8,1146,0.228292,similar_items
1183,9,445,0.173353,popular
1183,10,481,0.144812,complementary
1184,1,972,0.854395,similar_items
1184,2,802,0.806722,popular
1184,3,968,0.720808,similar_items
1184,4,487,0.608797,popular
1184,5,914,0.468149,similar_items
1184,6,10,0.402502,similar_items
1184,7,847,0.399784,price_drop
1184,8,327,0.353138,popular
1184,9,1040,0.307631,popular
1184,10,952,0.256010,price_drop
1185,1,605,0.949933,price_drop
1185,2,685,0.917078,popular
1185,3,1041,0.891229,similar_items
1185,4,284,0.792953,similar_items
1185,5,197,0.779368,popular
1185,6,114,0.490030,new_arrival
1185,7,507,0.457260,similar_items
1185,8,526,0.295414,similar_items
1185,9,121,0.201887,price_drop
1185,10,523,0.192970,similar_items
1186,1,810,0.938812,popular
1186,2,454,0.887114,similar_items
1186,3,735,0.880180,similar_items
1186,4,28,0.690899,similar_items
1186,5,125,0.504676,popular
1186,6,260,0.444360,similar_items
1186,7,717,0.307053,popular
1186,8,713,0.274595,similar_items
1186,9,537,0.208518,popular
1186,10,927,0.142287,similar_items
1187,1,537,0.823145,popular
1187,2,660,0.658925,popular
1187,3,477,0.493300,similar_items
1187,4,722,0.464018,popular
1187,5,186,0.381444,popular
1187,6,361,0.375122,complementary
1187,7,53,0.313122,popular
1187,8,143,0.164401,new_arrival
1187,9,245,0.152619,complementary
1187,10,301,0.137929,price_drop
1188,1,849,0.922160,popular
1188,2,1183,0.542672,popular
1188,3,471,0.527984,complementary
1188,4,731,0.527773,new_arrival
1188,5,1144,0.422905,complementary
1188,6,667,0.417122,new_arrival
1188,7,998,0.383034,similar_items
1188,8,202,0.348245,complementary
1188,9,191,0.326541,complementary
1188,10,418,0.081279,similar_items
1189,1,387,0.976588,complementary
1189,2,359,0.949616,new_arrival
1189,3,779,0.938783,new_arrival
1189,4,173,0.858469,similar_items
1189,5,193,0.670985,new_arrival
1189,6,804,0.537706,similar_items
1189,7,226,0.524954,similar_items
1189,8,10,0.370737,popular
1189,9,651,0.197608,new_arrival
1189,10,132,0.150762,price_drop
1190,1,578,0.977225,similar_items
1190,2,20,0.944647,similar_items
1190,3,12,0.864212,similar_items
1190,4,49,0.793085,similar_items
1190,5,267,0.494068,price_drop
1190,6,957,0.465758,popular
1190,7,1102,0.442537,complementary
1190,8,496,0.369510,similar_items
1190,9,506,0.330163,popular
1190,10,576,0.256857,similar_items
1191,1,1130,0.911150,popular
1191,2,791,0.877451,similar_items
1191,3,53,0.833412,complementary
1191,4,979,0.819184,similar_items
1191,5,274,0.807474,similar_items
1191,6,738,0.712470,complementary
1191,7,1060,0.650156,similar_items
1191,8,426,0.333584,popular
1191,9,216,0.291928,similar_items
1191,10,1034,0.213108,complementary
1192,1,1047,0.944398,new_arrival
1192,2,987,0.820357,complementary
1192,3,515,0.736980,similar_items
1192,4,1016,0.646467,new_arrival
1192,5,180,0.591724,complementary
1192,6,162,0.304091,new_arrival
1192,7,824,0.257058,popular
1192,8,488,0.256074,similar_items
1192,9,267,0.168486,popular
1192,10,659,0.074788,complementary
1193,1,320,0.799954,new_arrival
1193,2,1041,0.793919,new_arrival
1193,3,393,0.739875,similar_items
1193,4,53,0.533184,similar_items
1193,5,1125,0.508960,similar_items
1193,6,691,0.380284,price_drop
1193,7,741,0.374712,popular
1193,8,206,0.353562,complementary
1193,9,735,0.304225,popular
1193,10,880,0.162355,popular
1194,1,655,0.798626,complementary
1194,2,663,0.568376,similar_items
1194,3,239,0.543785,popular
1194,4,948,0.529370,price_drop
1194,5,751,0.469557,similar_items
1194,6,1120,0.369213,complementary
1194,7,903,0.327864,price_drop
1194,8,988,0.303411,complementary
1194,9,203,0.104274,similar_items
1194,10,1107,0.093905,popular
1195,1,638,0.722109,similar_items
1195,2,736,0.691773,new_arrival
1195,3,1184,0.446100,similar_items
1195,4,1074,0.356351,similar_items
1195,5,675,0.338130,popular
1195,6,247,0.327741,similar_items
1195,7,924,0.190278,similar_items
1195,8,639,0.185063,similar_items
1195,9,194,0.169467,complementary
1195,10,921,0.075028,complementary
1196,1,318,0.978949,complementary
1196,2,485,0.731732,complementary
1196,3,915,0.521026,popular
1196,4,802,0.515880,similar_items
1196,5,631,0.504367,price_drop
