feedback_id,request_id,user_id,item_id,action,ts
4887,1249,355,623,click,2026-01-22T06:32:41+00:00
4888,1249,355,443,click,2026-01-23T09:42:04+00:00
4889,1249,355,490,skip,2026-01-23T00:54:04+00:00
4890,1249,355,793,click,2026-01-22T04:51:16+00:00
4891,1249,355,724,click,2026-01-22T11:05:14+00:00
4892,1250,116,453,click,2026-01-30T15:41:47+00:00
4893,1250,116,1086,click,2026-01-31T03:31:49+00:00
4894,1250,116,31,dislike,2026-01-30T15:03:48+00:00
4895,1251,158,755,click,2026-02-16T20:39:54+00:00
4896,1251,158,604,click,2026-02-17T13:48:28+00:00
4897,1251,158,307,click,2026-02-17T15:34:46+00:00
4898,1251,158,427,dislike,2026-02-17T10:10:23+00:00
4899,1252,121,870,skip,2025-12-14T16:06:30+00:00
4900,1252,121,375,skip,2025-12-14T12:17:33+00:00
4901,1252,121,168,skip,2025-12-13T17:08:54+00:00
4902,1252,121,1056,click,2025-12-14T06:18:16+00:00
4903,1253,56,106,skip,2026-01-25T10:36:23+00:00
4904,1253,56,761,click,2026-01-25T09:02:48+00:00
4905,1253,56,239,click,2026-01-26T04:21:53+00:00
4906,1253,56,544,skip,2026-01-25T09:16:29+00:00
4907,1253,56,255,skip,2026-01-25T09:53:42+00:00
4908,1253,56,175,skip,2026-01-26T00:48:00+00:00
4909,1254,491,585,click,2026-02-05T13:15:03+00:00
4910,1255,408,642,click,2026-02-11T19:39:07+00:00
4911,1255,408,714,click,2026-02-11T15:52:00+00:00
4912,1255,408,219,skip,2026-02-11T07:57:51+00:00
4913,1255,408,46,click,2026-02-10T20:07:11+00:00
4914,1256,578,420,click,2025-12-13T20:46:30+00:00
4915,1256,578,590,click,2025-12-13T11:39:10+00:00
4916,1257,541,92,click,2026-01-03T00:03:51+00:00
4917,1257,541,25,click,2026-01-02T11:02:20+00:00
4918,1257,541,396,click,2026-01-02T22:51:09+00:00
4919,1257,541,203,skip,2026-01-02T06:37:00+00:00
4920,1257,541,239,click,2026-01-02T20:57:50+00:00
4921,1257,541,420,click,2026-01-01T23:36:29+00:00
4922,1258,315,398,skip,2026-02-02T01:43:23+00:00
4923,1258,315,30,click,2026-02-02T12:23:34+00:00
4924,1259,377,685,skip,2025-12-10T16:02:48+00:00
4925,1259,377,526,dislike,2025-12-10T13:43:31+00:00
4926,1260,336,643,click,2026-01-17T06:19:06+00:00
4927,1260,336,857,click,2026-01-18T08:34:44+00:00
4928,1260,336,115,click,2026-01-17T09:11:02+00:00
4929,1260,336,731,click,2026-01-18T03:31:55+00:00
4930,1261,47,213,click,2026-01-30T21:06:14+00:00
4931,1261,47,1186,click,2026-01-31T00:59:49+00:00
4932,1261,47,841,skip,2026-01-31T08:32:37+00:00
4933,1261,47,400,click,2026-01-30T11:54:39+00:00
4934,1261,47,956,click,2026-01-31T15:16:03+00:00
4935,1262,200,79,click,2025-12-11T07:08:35+00:00
4936,1262,200,633,skip,2025-12-11T22:47:16+00:00
4937,1263,333,134,dislike,2025-12-10T09:18:34+00:00
4938,1263,333,947,click,2025-12-10T12:12:31+00:00
4939,1264,211,354,click,2026-01-11T07:14:51+00:00
4940,1264,211,305,skip,2026-01-11T13:31:18+00:00
4941,1264,211,906,click,2026-01-11T17:37:38+00:00
4942,1264,211,515,click,2026-01-11T01:43:40+00:00
4943,1264,211,824,skip,2026-01-10T19:44:38+00:00
4944,1264,211,235,dislike,2026-01-11T08:29:26+00:00
4945,1264,211,806,skip,2026-01-11T01:57:37+00:00
4946,1265,278,962,click,2026-01-23T02:14:12+00:00
4947,1265,278,15,click,2026-01-23T03:55:22+00:00
4948,1265,278,507,skip,2026-01-23T13:59:31+00:00
4949,1265,278,291,skip,2026-01-22T13:41:52+00:00
4950,1266,212,796,click,2026-01-14T09:41:37+00:00
4951,1266,212,919,skip,2026-01-14T21:48:49+00:00
4952,1266,212,961,click,2026-01-15T00:08:32+00:00
4953,1266,212,72,click,2026-01-14T19:48:53+00:00
4954,1266,212,457,click,2026-01-13T21:37:04+00:00
4955,1267,376,946,dislike,2026-01-30T21:39:56+00:00
4956,1267,376,276,click,2026-01-31T02:42:29+00:00
4957,1268,413,668,click,2026-01-14T06:35:00+00:00
4958,1268,413,475,skip,2026-01-14T21:30:07+00:00
4959,1268,413,9,click,2026-01-14T18:12:59+00:00
4960,1268,413,815,skip,2026-01-14T12:49:33+00:00
4961,1268,413,225,dislike,2026-01-15T04:35:23+00:00
4962,1269,40,1127,skip,2025-12-11T15:16:45+00:00
4963,1269,40,968,click,2025-12-11T01:43:37+00:00
4964,1269,40,995,skip,2025-12-11T23:59:39+00:00
4965,1269,40,768,skip,2025-12-11T22:15:05+00:00
4966,1269,40,531,click,2025-12-11T01:20:45+00:00
4967,1270,293,497,click,2026-01-24T17:29:29+00:00
4968,1270,293,650,skip,2026-01-24T07:22:22+00:00
4969,1270,293,805,skip,2026-01-24T18:01:15+00:00
4970,1270,293,962,dislike,2026-01-24T22:49:14+00:00
4971,1270,293,1042,click,2026-01-23T21:54:35+00:00
4972,1271,189,50,click,2026-02-10T08:20:13+00:00
4973,1271,189,649,click,2026-02-10T12:15:03+00:00
4974,1272,553,1107,click,2025-12-20T02:10:42+00:00
4975,1272,553,1035,click,2025-12-20T03:39:42+00:00
4976,1273,7,221,click,2025-12-27T08:14:44+00:00
4977,1273,7,747,click,2025-12-27T13:03:55+00:00
4978,1274,359,1000,click,2026-02-04T23:20:33+00:00
4979,1274,359,102,click,2026-02-05T02:37:10+00:00
4980,1274,359,182,click,2026-02-05T08:50:59+00:00
4981,1274,359,726,skip,2026-02-06T00:48:19+00:00
4982,1274,359,433,click,2026-02-05T00:56:35+00:00
4983,1275,447,773,skip,2026-01-27T06:13:06+00:00
4984,1275,447,261,dislike,2026-01-27T06:10:51+00:00
4985,1275,447,800,click,2026-01-27T08:40:45+00:00
4986,1276,246,873,skip,2025-12-02T19:04:49+00:00
4987,1276,246,970,click,2025-12-04T00:40:29+00:00
4988,1276,246,146,click,2025-12-03T22:25:03+00:00
4989,1276,246,222,skip,2025-12-03T01:49:48+00:00
4990,1276,246,1099,click,2025-12-03T10:20:21+00:00
4991,1277,520,403,click,2026-02-01T01:22:50+00:00
4992,1277,520,557,click,2026-02-01T06:18:47+00:00
4993,1277,520,44,click,2026-02-01T09:18:52+00:00
4994,1277,520,60,click,2026-02-01T17:07:37+00:00
4995,1278,249,221,skip,2026-01-15T16:23:11+00:00
4996,1278,249,827,click,2026-01-14T23:24:20+00:00
4997,1278,249,313,skip,2026-01-16T00:13:12+00:00
4998,1278,249,806,click,2026-01-14T23:43:16+00:00
4999,1279,189,427,skip,2026-01-29T23:46:33+00:00
5000,1279,189,1,skip,2026-01-29T15:47:30+00:00
5001,1279,189,188,click,2026-01-29T16:47:58+00:00
5002,1279,189,480,click,2026-01-30T01:38:59+00:00
5003,1280,541,98,click,2026-02-23T02:53:54+00:00
5004,1280,541,52,click,2026-02-23T16:59:19+00:00
5005,1281,368,247,click,2026-01-31T15:44:57+00:00
5006,1281,368,322,skip,2026-01-31T14:05:44+00:00
5007,1282,411,259,click,2026-02-11T11:24:15+00:00
5008,1282,411,1165,skip,2026-02-11T22:47:42+00:00
5009,1282,411,712,skip,2026-02-12T01:34:22+00:00
5010,1282,411,795,click,2026-02-11T02:08:18+00:00
5011,1282,411,164,click,2026-02-11T17:08:15+00:00
5012,1283,15,338,skip,2026-02-01T03:14:15+00:00
5013,1283,15,1067,dislike,2026-02-02T02:39:35+00:00
5014,1284,590,617,dislike,2026-01-26T17:46:59+00:00
5015,1284,590,652,skip,2026-01-27T04:44:59+00:00
5016,1284,590,470,click,2026-01-26T09:34:36+00:00
5017,1284,590,1110,click,2026-01-26T21:22:00+00:00
5018,1285,236,51,skip,2026-01-01T12:22:38+00:00
5019,1285,236,895,click,2026-01-01T13:48:17+00:00
5020,1285,236,47,click,2026-01-01T09:45:41+00:00
5021,1285,236,969,skip,2026-01-01T16:36:28+00:00
5022,1286,109,862,skip,2026-02-24T15:50:03+00:00
5023,1286,109,987,skip,2026-02-24T17:35:45+00:00
5024,1286,109,1158,click,2026-02-24T10:24:24+00:00
5025,1286,109,1047,click,2026-02-24T09:44:53+00:00
5026,1286,109,957,skip,2026-02-24T18:33:27+00:00
5027,1286,109,20,skip,2026-02-24T16:43:03+00:00
5028,1287,513,888,skip,2026-02-17T07:04:50+00:00
5029,1287,513,161,skip,2026-02-17T01:40:13+00:00
5030,1287,513,638,click,2026-02-17T07:36:13+00:00
5031,1287,513,326,click,2026-02-17T12:00:36+00:00
5032,1287,513,99,skip,2026-02-17T10:10:39+00:00
5033,1288,510,177,skip,2026-02-22T06:58:20+00:00
5034,1288,510,937,click,2026-02-21T03:44:58+00:00
5035,1288,510,902,click,2026-02-21T01:25:56+00:00
5036,1288,510,523,skip,2026-02-21T07:01:06+00:00
5037,1288,510,237,click,2026-02-21T12:22:33+00:00
5038,1289,502,271,click,2025-12-14T15:33:41+00:00
5039,1289,502,1194,dislike,2025-12-13T14:56:46+00:00
5040,1289,502,661,skip,2025-12-14T12:11:54+00:00
5041,1290,57,248,click,2025-12-17T21:33:05+00:00
5042,1290,57,432,click,2025-12-16T18:08:21+00:00
5043,1291,134,598,click,2026-01-12T22:04:22+00:00
5044,1291,134,76,click,2026-01-13T22:06:42+00:00
5045,1291,134,639,click,2026-01-12T18:54:56+00:00
5046,1292,464,868,click,2025-12-09T02:39:14+00:00
5047,1293,414,813,skip,2026-01-03T11:59:22+00:00
5048,1293,414,913,click,2026-01-03T14:13:13+00:00
5049,1293,414,338,skip,2026-01-03T12:21:43+00:00
5050,1293,414,641,click,2026-01-04T11:57:29+00:00
5051,1293,414,161,skip,2026-01-04T14:39:10+00:00
5052,1293,414,225,click,2026-01-03T12:07:50+00:00
5053,1294,12,489,click,2025-12-31T04:54:04+00:00
5054,1295,568,62,skip,2025-12-24T05:13:51+00:00
5055,1295,568,667,click,2025-12-23T19:18:03+00:00
5056,1296,441,849,dislike,2026-01-06T01:35:27+00:00
5057,1296,441,322,skip,2026-01-04T22:08:43+00:00
5058,1296,441,819,click,2026-01-04T18:37:59+00:00
5059,1296,441,540,click,2026-01-05T11:12:03+00:00
5060,1298,219,27,dislike,2026-02-06T11:05:51+00:00
5061,1298,219,1092,skip,2026-02-06T04:50:22+00:00
5062,1298,219,51,click,2026-02-05T15:52:39+00:00
5063,1298,219,1137,click,2026-02-06T16:49:31+00:00
5064,1298,219,132,click,2026-02-05T10:48:40+00:00
5065,1299,166,607,click,2025-12-14T05:51:54+00:00
5066,1299,166,1116,skip,2025-12-14T05:53:32+00:00
5067,1299,166,456,skip,2025-12-13T16:58:03+00:00
5068,1300,77,275,click,2025-12-30T05:06:06+00:00
5069,1300,77,546,skip,2025-12-30T05:36:12+00:00
5070,1300,77,375,click,2025-12-29T12:10:06+00:00
5071,1300,77,158,click,2025-12-29T05:46:35+00:00
5072,1301,88,998,skip,2025-12-21T15:24:15+00:00
5073,1301,88,74,click,2025-12-20T18:34:47+00:00
5074,1302,217,81,click,2025-12-14T05:08:57+00:00
5075,1302,217,671,click,2025-12-14T20:47:46+00:00
5076,1302,217,915,skip,2025-12-14T02:32:07+00:00
5077,1302,217,601,click,2025-12-14T21:35:27+00:00
5078,1302,217,229,skip,2025-12-14T06:12:53+00:00
5079,1303,522,460,dislike,2025-12-08T12:35:07+00:00
5080,1303,522,420,skip,2025-12-07T22:02:08+00:00
5081,1303,522,189,skip,2025-12-07T13:45:09+00:00
5082,1303,522,1161,click,2025-12-07T13:42:20+00:00
5083,1303,522,567,skip,2025-12-07T11:31:50+00:00
5084,1303,522,203,skip,2025-12-08T15:47:49+00:00
5085,1304,131,630,skip,2026-01-23T10:42:55+00:00
5086,1304,131,595,skip,2026-01-22T10:02:43+00:00
5087,1304,131,108,click,2026-01-22T22:02:24+00:00
5088,1304,131,1133,click,2026-01-23T01:38:25+00:00
5089,1305,247,494,click,2025-12-12T12:35:58+00:00
5090,1305,247,344,click,2025-12-13T02:34:11+00:00
5091,1305,247,763,click,2025-12-12T14:18:07+00:00
5092,1306,497,470,click,2026-01-22T05:05:44+00:00
5093,1306,497,256,skip,2026-01-21T19:41:28+00:00
5094,1307,318,973,click,2026-01-28T18:48:11+00:00
5095,1307,318,637,click,2026-01-28T23:56:37+00:00
5096,1307,318,62,skip,2026-01-28T13:10:15+00:00
5097,1307,318,810,click,2026-01-28T08:42:56+00:00
5098,1307,318,749,skip,2026-01-29T03:48:38+00:00
5099,1307,318,506,skip,2026-01-29T02:53:53+00:00
5100,1308,462,926,click,2025-12-09T11:21:17+00:00
5101,1308,462,90,skip,2025-12-10T03:06:23+00:00
5102,1308,462,681,skip,2025-12-09T08:57:37+00:00
5103,1309,78,636,click,2026-01-28T23:55:05+00:00
5104,1309,78,671,click,2026-01-28T15:11:59+00:00
5105,1310,226,1190,click,2025-12-31T02:22:34+00:00
5106,1310,226,799,click,2025-12-31T10:23:26+00:00
5107,1310,226,690,skip,2025-12-31T01:45:07+00:00
5108,1310,226,740,dislike,2025-12-30T15:54:47+00:00
5109,1310,226,988,click,2025-12-31T05:41:10+00:00
5110,1311,433,1105,skip,2025-12-29T06:26:57+00:00
5111,1311,433,849,skip,2025-12-29T09:11:50+00:00
5112,1311,433,788,click,2025-12-29T14:39:04+00:00
5113,1311,433,673,dislike,2025-12-29T13:33:38+00:00
5114,1311,433,431,click,2025-12-28T19:09:41+00:00
5115,1312,304,646,skip,2026-02-14T19:57:07+00:00
5116,1312,304,592,skip,2026-02-14T22:32:17+00:00
5117,1312,304,830,click,2026-02-14T12:50:41+00:00
5118,1312,304,886,skip,2026-02-14T17:24:11+00:00
5119,1312,304,1052,click,2026-02-14T23:00:44+00:00
5120,1312,304,707,dislike,2026-02-14T03:55:36+00:00
5121,1313,547,1156,skip,2026-02-25T08:51:03+00:00
5122,1313,547,1150,skip,2026-02-26T00:33:49+00:00
5123,1313,547,353,dislike,2026-02-24T22:22:50+00:00
5124,1314,446,218,skip,2025-12-10T13:38:27+00:00
5125,1314,446,351,click,2025-12-09T23:48:33+00:00
5126,1314,446,94,skip,2025-12-10T19:00:38+00:00
5127,1314,446,499,click,2025-12-09T12:20:17+00:00
5128,1315,461,955,click,2025-12-29T02:40:47+00:00
5129,1315,461,880,skip,2025-12-28T05:00:47+00:00
5130,1315,461,707,skip,2025-12-29T05:06:37+00:00
5131,1315,461,1127,click,2025-12-28T14:28:02+00:00
5132,1315,461,603,click,2025-12-28T01:04:10+00:00
5133,1316,56,460,click,2026-02-27T19:04:38+00:00
5134,1316,56,522,dislike,2026-02-28T04:12:15+00:00
5135,1316,56,330,skip,2026-02-27T07:20:46+00:00
5136,1316,56,185,click,2026-02-27T20:36:58+00:00
5137,1316,56,239,skip,2026-02-27T23:16:39+00:00
5138,1316,56,1123,click,2026-02-27T14:04:20+00:00
5139,1317,508,694,click,2026-01-22T23:31:13+00:00
5140,1317,508,569,dislike,2026-01-23T21:22:59+00:00
5141,1318,395,304,click,2026-01-25T09:00:29+00:00
5142,1319,343,189,dislike,2026-02-26T07:18:55+00:00
5143,1319,343,259,skip,2026-02-27T02:24:15+00:00
5144,1319,343,748,skip,2026-02-27T07:44:19+00:00
5145,1319,343,825,skip,2026-02-27T00:43:39+00:00
5146,1319,343,719,click,2026-02-26T19:21:41+00:00
5147,1319,343,836,click,2026-02-26T07:11:26+00:00
5148,1320,491,675,dislike,2026-01-06T11:37:25+00:00
5149,1320,491,247,click,2026-01-07T01:08:08+00:00
5150,1320,491,329,dislike,2026-01-06T10:34:55+00:00
5151,1320,491,161,skip,2026-01-06T17:30:57+00:00
5152,1321,325,288,skip,2026-01-15T07:23:52+00:00
5153,1321,325,953,skip,2026-01-14T21:35:24+00:00
5154,1321,325,260,skip,2026-01-14T14:26:46+00:00
5155,1321,325,301,skip,2026-01-14T05:37:44+00:00
5156,1322,282,229,dislike,2025-12-29T16:42:54+00:00
5157,1322,282,91,dislike,2025-12-28T15:54:43+00:00
5158,1322,282,505,skip,2025-12-28T13:25:38+00:00
5159,1323,173,90,skip,2026-01-29T02:18:23+00:00
5160,1323,173,407,skip,2026-01-29T10:45:11+00:00
5161,1323,173,1131,dislike,2026-01-28T16:46:16+00:00
5162,1324,535,969,click,2025-12-18T09:28:15+00:00
5163,1324,535,839,skip,2025-12-18T08:24:13+00:00
5164,1325,190,1039,dislike,2025-12-05T06:02:16+00:00
5165,1325,190,162,skip,2025-12-04T23:28:50+00:00
5166,1325,190,134,click,2025-12-05T20:02:19+00:00
5167,1325,190,1009,skip,2025-12-05T15:20:04+00:00
5168,1325,190,801,skip,2025-12-04T22:44:35+00:00
5169,1325,190,1066,skip,2025-12-05T11:04:18+00:00
5170,1325,190,591,click,2025-12-05T10:24:56+00:00
5171,1326,214,554,click,2026-02-27T21:05:04+00:00
5172,1326,214,761,click,2026-02-28T17:08:06+00:00
5173,1326,214,244,skip,2026-02-27T17:41:55+00:00
5174,1327,303,295,skip,2026-01-12T20:05:45+00:00
5175,1327,303,1157,skip,2026-01-12T04:17:13+00:00
5176,1328,366,265,click,2026-02-18T23:02:48+00:00
5177,1328,366,830,click,2026-02-19T08:04:15+00:00
5178,1328,366,194,click,2026-02-19T04:42:36+00:00
5179,1328,366,604,skip,2026-02-19T08:08:05+00:00
5180,1328,366,43,click,2026-02-19T15:04:44+00:00
5181,1328,366,48,click,2026-02-19T05:49:59+00:00
5182,1329,82,764,skip,2026-01-08T07:47:58+00:00
5183,1329,82,466,click,2026-01-09T00:47:18+00:00
5184,1329,82,763,skip,2026-01-08T06:42:59+00:00
5185,1330,468,24,click,2026-01-21T15:03:49+00:00
5186,1330,468,793,skip,2026-01-22T08:11:49+00:00
5187,1330,468,1037,dislike,2026-01-22T18:07:01+00:00
5188,1331,117,14,dislike,2026-02-19T22:34:59+00:00
5189,1331,117,173,skip,2026-02-20T00:22:04+00:00
5190,1331,117,230,dislike,2026-02-20T03:17:16+00:00
5191,1331,117,470,skip,2026-02-19T16:13:27+00:00
5192,1332,224,518,click,2026-01-23T23:59:17+00:00
5193,1332,224,496,click,2026-01-24T20:33:42+00:00
5194,1332,224,1171,skip,2026-01-25T01:17:26+00:00
5195,1332,224,354,click,2026-01-24T16:21:20+00:00
5196,1333,51,737,click,2026-01-18T15:01:28+00:00
5197,1333,51,248,click,2026-01-18T00:27:20+00:00
5198,1333,51,504,skip,2026-01-17T12:14:24+00:00
5199,1333,51,1092,skip,2026-01-17T08:30:23+00:00
5200,1334,395,14,click,2026-02-12T16:35:05+00:00
5201,1334,395,787,click,2026-02-12T19:42:01+00:00
5202,1334,395,792,dislike,2026-02-12T18:07:18+00:00
5203,1334,395,521,click,2026-02-13T00:53:52+00:00
5204,1335,18,498,skip,2026-03-01T16:07:59+00:00
5205,1335,18,800,skip,2026-03-01T03:47:00+00:00
5206,1336,472,642,click,2026-02-03T00:09:40+00:00
5207,1336,472,369,skip,2026-02-03T02:11:51+00:00
5208,1336,472,464,skip,2026-02-03T05:46:28+00:00
5209,1337,422,64,skip,2026-02-09T10:07:26+00:00
5210,1337,422,688,skip,2026-02-08T17:54:23+00:00
5211,1337,422,70,skip,2026-02-09T14:09:17+00:00
5212,1337,422,499,click,2026-02-08T22:20:40+00:00
5213,1338,116,900,click,2026-03-01T02:09:03+00:00
5214,1338,116,443,dislike,2026-03-01T14:06:37+00:00
5215,1338,116,380,skip,2026-03-01T12:58:21+00:00
5216,1339,147,758,dislike,2026-02-05T21:51:26+00:00
5217,1339,147,799,skip,2026-02-05T16:18:10+00:00
5218,1339,147,436,click,2026-02-05T21:31:05+00:00
5219,1339,147,218,dislike,2026-02-05T16:38:49+00:00
5220,1339,147,128,skip,2026-02-05T13:49:01+00:00
5221,1339,147,212,skip,2026-02-06T09:57:06+00:00
5222,1340,313,46,skip,2025-12-30T02:13:07+00:00
5223,1340,313,322,skip,2025-12-30T07:43:57+00:00
5224,1341,368,30,click,2026-02-19T05:55:19+00:00
5225,1341,368,203,skip,2026-02-19T23:57:27+00:00
5226,1341,368,420,click,2026-02-19T22:51:08+00:00
5227,1341,368,522,click,2026-02-19T22:16:39+00:00
5228,1342,104,420,click,2025-12-31T09:24:07+00:00
5229,1342,104,572,click,2025-12-31T01:05:25+00:00
5230,1342,104,344,click,2026-01-01T02:40:15+00:00
5231,1342,104,324,click,2025-12-31T21:43:33+00:00
5232,1343,584,529,click,2026-02-12T13:20:27+00:00
5233,1343,584,615,skip,2026-02-12T17:20:53+00:00
5234,1344,255,1004,click,2026-01-22T10:09:21+00:00
5235,1344,255,446,click,2026-01-21T08:30:04+00:00
5236,1344,255,303,click,2026-01-22T11:51:16+00:00
5237,1344,255,867,click,2026-01-21T15:41:34+00:00
5238,1344,255,225,skip,2026-01-22T08:19:53+00:00
5239,1344,255,258,click,2026-01-21T05:21:40+00:00
5240,1345,509,614,click,2025-12-02T23:21:16+00:00
5241,1345,509,246,skip,2025-12-02T11:01:43+00:00
5242,1345,509,4,dislike,2025-12-02T22:42:48+00:00
5243,1345,509,543,skip,2025-12-02T16:23:43+00:00
5244,1345,509,402,click,2025-12-02T23:52:43+00:00
5245,1346,14,411,click,2026-01-21T17:05:58+00:00
5246,1346,14,195,click,2026-01-21T06:38:14+00:00
5247,1347,481,939,skip,2026-02-14T05:14:58+00:00
5248,1347,481,144,skip,2026-02-13T03:36:23+00:00
5249,1347,481,152,skip,2026-02-14T02:36:40+00:00
5250,1348,490,831,click,2025-12-07T14:43:33+00:00
5251,1348,490,969,dislike,2025-12-06T17:19:46+00:00
5252,1348,490,943,click,2025-12-07T20:21:37+00:00
5253,1348,490,473,click,2025-12-07T20:54:54+00:00
5254,1349,536,1119,skip,2026-02-05T17:47:24+00:00
5255,1349,536,908,click,2026-02-05T05:28:25+00:00
5256,1349,536,672,skip,2026-02-05T00:00:34+00:00
5257,1350,41,360,click,2026-01-13T03:09:39+00:00
5258,1350,41,817,click,2026-01-12T16:18:29+00:00
5259,1350,41,464,click,2026-01-12T19:57:23+00:00
5260,1350,41,524,click,2026-01-12T07:22:00+00:00
5261,1350,41,315,click,2026-01-12T10:01:00+00:00
5262,1350,41,939,dislike,2026-01-12T10:24:04+00:00
5263,1351,187,51,skip,2026-01-19T16:03:42+00:00
5264,1351,187,650,click,2026-01-19T14:02:53+00:00
5265,1351,187,132,skip,2026-01-20T04:32:03+00:00
5266,1351,187,1042,click,2026-01-19T16:59:17+00:00
5267,1351,187,969,skip,2026-01-20T04:44:54+00:00
5268,1352,476,504,click,2026-02-16T06:33:55+00:00
5269,1352,476,12,skip,2026-02-16T05:39:57+00:00
5270,1352,476,507,dislike,2026-02-15T11:55:14+00:00
5271,1353,284,1151,skip,2025-12-16T23:07:44+00:00
5272,1353,284,1098,skip,2025-12-17T02:16:46+00:00
5273,1353,284,346,click,2025-12-17T18:53:59+00:00
5274,1353,284,476,skip,2025-12-17T22:47:24+00:00
5275,1354,272,306,skip,2025-12-12T05:42:54+00:00
5276,1354,272,754,click,2025-12-12T23:58:01+00:00
5277,1354,272,327,click,2025-12-12T22:55:51+00:00
5278,1355,273,1042,dislike,2025-12-16T10:35:07+00:00
5279,1355,273,497,click,2025-12-15T16:35:29+00:00
5280,1355,273,530,click,2025-12-16T18:53:00+00:00
5281,1355,273,962,click,2025-12-16T17:16:06+00:00
5282,1356,242,639,click,2026-01-02T04:43:51+00:00
5283,1356,242,308,skip,2026-01-02T09:24:11+00:00
5284,1356,242,980,click,2026-01-02T18:55:26+00:00
5285,1356,242,315,skip,2026-01-03T03:51:08+00:00
5286,1356,242,825,click,2026-01-02T19:29:16+00:00
5287,1357,86,189,click,2025-12-05T20:35:09+00:00
5288,1357,86,590,click,2025-12-05T08:31:14+00:00
5289,1357,86,164,skip,2025-12-05T05:53:56+00:00
5290,1358,134,334,skip,2026-01-07T12:12:45+00:00
5291,1358,134,880,click,2026-01-06T23:47:30+00:00
5292,1358,134,91,click,2026-01-08T00:30:31+00:00
5293,1358,134,1041,skip,2026-01-06T21:35:40+00:00
5294,1358,134,1018,click,2026-01-07T00:56:38+00:00
5295,1358,134,573,skip,2026-01-07T01:42:13+00:00
5296,1359,93,178,skip,2025-12-14T01:02:59+00:00
5297,1359,93,991,click,2025-12-14T10:00:47+00:00
5298,1360,137,546,skip,2025-12-10T23:55:48+00:00
5299,1360,137,870,click,2025-12-11T00:35:21+00:00
5300,1360,137,415,click,2025-12-11T09:11:16+00:00
5301,1361,571,1147,skip,2026-01-10T05:43:18+00:00
5302,1361,571,19,skip,2026-01-11T00:53:14+00:00
5303,1361,571,349,skip,2026-01-10T16:32:06+00:00
5304,1361,571,1011,click,2026-01-10T19:07:46+00:00
5305,1361,571,1110,skip,2026-01-10T16:57:16+00:00
5306,1362,246,200,click,2026-02-03T01:59:41+00:00
5307,1362,246,643,skip,2026-02-03T05:23:13+00:00
5308,1362,246,788,click,2026-02-03T02:31:04+00:00
5309,1363,60,956,dislike,2026-01-07T23:49:22+00:00
5310,1363,60,1098,skip,2026-01-08T13:34:46+00:00
5311,1363,60,699,click,2026-01-08T02:25:35+00:00
5312,1363,60,314,click,2026-01-08T13:58:25+00:00
5313,1363,60,606,skip,2026-01-08T03:11:43+00:00
5314,1364,295,469,click,2026-02-14T16:19:07+00:00
5315,1364,295,1000,dislike,2026-02-15T14:32:09+00:00
5316,1364,295,359,click,2026-02-15T12:02:33+00:00
5317,1364,295,182,skip,2026-02-15T11:53:27+00:00
5318,1365,501,486,click,2026-01-29T03:16:22+00:00
5319,1365,501,381,click,2026-01-29T01:00:01+00:00
5320,1365,501,213,click,2026-01-29T16:46:38+00:00
5321,1365,501,1103,click,2026-01-29T16:56:25+00:00
5322,1367,534,951,click,2026-01-22T05:59:40+00:00
5323,1367,534,784,skip,2026-01-22T07:35:08+00:00
5324,1368,594,26,skip,2025-12-14T01:46:59+00:00
5325,1368,594,497,skip,2025-12-13T04:40:02+00:00
5326,1368,594,1024,click,2025-12-13T21:55:38+00:00
5327,1368,594,1042,click,2025-12-13T23:16:42+00:00
5328,1368,594,612,click,2025-12-13T12:39:05+00:00
5329,1368,594,710,click,2025-12-14T01:21:06+00:00
5330,1369,445,1019,skip,2025-12-30T10:54:46+00:00
5331,1369,445,527,click,2025-12-30T09:06:53+00:00
5332,1369,445,128,skip,2025-12-30T06:39:29+00:00
5333,1370,71,693,click,2025-12-19T21:37:28+00:00
5334,1371,23,17,skip,2026-01-08T02:14:46+00:00
5335,1371,23,621,skip,2026-01-07T22:45:34+00:00
5336,1371,23,694,click,2026-01-07T10:46:55+00:00
5337,1371,23,986,click,2026-01-08T02:18:51+00:00
5338,1371,23,897,click,2026-01-07T01:03:49+00:00
5339,1372,247,121,click,2026-02-18T00:59:16+00:00
5340,1372,247,300,skip,2026-02-18T04:26:40+00:00
5341,1372,247,241,skip,2026-02-18T16:38:54+00:00
5342,1373,160,131,click,2026-02-02T15:30:03+00:00
5343,1373,160,378,skip,2026-02-02T02:59:54+00:00
5344,1373,160,623,skip,2026-02-03T04:08:00+00:00
5345,1373,160,160,skip,2026-02-03T04:12:53+00:00
5346,1373,160,712,click,2026-02-02T05:30:40+00:00
5347,1374,264,243,click,2025-12-08T04:53:56+00:00
5348,1374,264,297,skip,2025-12-08T20:03:18+00:00
5349,1374,264,769,click,2025-12-08T08:24:25+00:00
5350,1375,293,962,click,2026-01-01T05:32:40+00:00
5351,1375,293,1024,skip,2026-01-02T06:34:01+00:00
5352,1375,293,63,skip,2026-01-01T18:10:49+00:00
5353,1376,159,1016,skip,2026-01-02T03:38:31+00:00
5354,1376,159,235,click,2026-01-02T17:37:43+00:00
5355,1376,159,1047,click,2026-01-02T11:41:20+00:00
5356,1376,159,906,click,2026-01-02T15:48:01+00:00
