event_id,event_type,user_id,item_id,order_id,session_id,ts,payload
8624,AddToCart,258,927,,sess_258_7197,2026-02-13T09:07:46+00:00,"{""price"":""21523.49"",""quantity"":3}"
8625,CatalogViewed,248,110,,sess_248_7925,2026-02-13T09:08:46+00:00,"{""category_id"":1,""source"":""catalog""}"
8626,RecommendationShown,26,,,sess_26_6067,2026-02-13T09:13:55+00:00,"{""context"":""catalog"",""items"":[994,504,739,405,798,107,454,318,850,180],""model_version"":""recs_rank_v8"",""request_id"":118}"
8627,RecommendationDisliked,402,1051,,sess_402_4734,2026-02-13T09:20:01+00:00,"{""action"":""dislike"",""request_id"":745}"
8628,CatalogViewed,78,779,,sess_78_9120,2026-02-13T09:33:57+00:00,"{""category_id"":5,""source"":""catalog""}"
8629,CatalogViewed,462,439,,sess_462_8172,2026-02-13T09:42:33+00:00,"{""category_id"":2,""source"":""catalog""}"
8630,RecommendationShown,233,,,sess_233_8597,2026-02-13T10:36:54+00:00,"{""context"":""catalog"",""items"":[1029,730,133,660,1157,585,880,371,145,455],""model_version"":""recs_rank_v7"",""request_id"":435}"
8631,RecommendationShown,145,,,sess_145_1043,2026-02-13T10:59:20+00:00,"{""context"":""catalog"",""items"":[145,660,658,284,720,1117,229,907,984,1143],""model_version"":""recs_rank_v6"",""request_id"":809}"
8632,AddToCart,555,957,,sess_555_6225,2026-02-13T11:05:53+00:00,"{""price"":""45077.18"",""quantity"":2}"
8633,CatalogViewed,483,985,,sess_483_1214,2026-02-13T11:06:24+00:00,"{""category_id"":22,""source"":""catalog""}"
8634,RecommendationDisliked,555,390,,sess_555_4778,2026-02-13T11:20:18+00:00,"{""action"":""dislike"",""request_id"":458}"
8635,RecommendationClicked,402,466,,sess_402_1332,2026-02-13T11:47:41+00:00,"{""action"":""click"",""request_id"":745}"
8636,RecommendationClicked,402,840,,sess_402_2708,2026-02-13T12:00:48+00:00,"{""action"":""click"",""request_id"":745}"
8637,AddToCart,514,1167,,sess_514_4151,2026-02-13T12:12:53+00:00,"{""price"":""8738.66"",""quantity"":2}"
8638,CatalogViewed,33,239,,sess_33_5731,2026-02-13T12:22:26+00:00,"{""category_id"":12,""source"":""catalog""}"
8639,AddToCart,473,91,,sess_473_6014,2026-02-13T13:01:46+00:00,"{""price"":""22453.51"",""quantity"":3}"
8640,AddToCart,544,361,,sess_544_6499,2026-02-13T13:02:17+00:00,"{""price"":""18379.83"",""quantity"":1}"
8641,CatalogViewed,191,27,,sess_191_8510,2026-02-13T13:22:02+00:00,"{""category_id"":4,""source"":""catalog""}"
8642,CatalogViewed,384,925,,sess_384_9701,2026-02-13T13:22:30+00:00,"{""category_id"":23,""source"":""catalog""}"
8643,CatalogViewed,484,565,,sess_484_7367,2026-02-13T13:24:19+00:00,"{""category_id"":20,""source"":""catalog""}"
8644,RecommendationClicked,192,709,,sess_192_1641,2026-02-13T13:43:07+00:00,"{""action"":""click"",""request_id"":1081}"
8645,CatalogViewed,488,396,,sess_488_7727,2026-02-13T14:03:13+00:00,"{""category_id"":12,""source"":""catalog""}"
8646,CatalogViewed,484,188,,sess_484_1162,2026-02-13T14:12:10+00:00,"{""category_id"":7,""source"":""catalog""}"
8647,RecommendationShown,584,,,sess_584_7689,2026-02-13T15:00:10+00:00,"{""context"":""catalog"",""items"":[62,680,292,1075,22,340,129,538,1141,864],""model_version"":""recs_rank_v8"",""request_id"":824}"
8648,CatalogViewed,103,122,,sess_103_6493,2026-02-13T15:16:12+00:00,"{""category_id"":10,""source"":""catalog""}"
8649,OrderCreated,449,,500236,,2026-02-13T15:20:42+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":62,""price"":""5632.10"",""qty"":2},{""item_id"":408,""price"":""66415.55"",""qty"":2},{""item_id"":491,""price"":""10753.05"",""qty"":1},{""item_id"":113,""price"":""76843.93"",""qty"":2}],""total"":""308536.21""}"
8650,RecommendationClicked,529,971,,sess_529_8309,2026-02-13T15:28:13+00:00,"{""action"":""click"",""request_id"":707}"
8651,RecommendationClicked,555,489,,sess_555_1988,2026-02-13T15:42:16+00:00,"{""action"":""click"",""request_id"":458}"
8652,CatalogViewed,188,755,,sess_188_1448,2026-02-13T15:49:32+00:00,"{""category_id"":9,""source"":""catalog""}"
8653,CatalogViewed,243,1185,,sess_243_9039,2026-02-13T16:11:16+00:00,"{""category_id"":23,""source"":""catalog""}"
8654,CatalogViewed,540,442,,sess_540_1832,2026-02-13T16:28:10+00:00,"{""category_id"":11,""source"":""catalog""}"
8655,RecommendationDisliked,348,342,,sess_348_6714,2026-02-13T16:58:40+00:00,"{""action"":""dislike"",""request_id"":935}"
8656,AddToCart,398,392,,sess_398_8216,2026-02-13T16:59:39+00:00,"{""price"":""8437.87"",""quantity"":1}"
8657,RecommendationShown,304,741,,sess_304_7064,2026-02-13T17:11:16+00:00,"{""context"":""item"",""items"":[646,573,592,287,830,886,176,1052,707,1125],""model_version"":""recs_rank_v3"",""request_id"":1312}"
8658,RecommendationShown,107,,,sess_107_2804,2026-02-13T17:29:45+00:00,"{""context"":""cart"",""items"":[505,1197,466,971,376,144,390,764,543,1090],""model_version"":""recs_rank_v6"",""request_id"":674}"
8659,CatalogViewed,91,434,,sess_91_8674,2026-02-13T17:34:02+00:00,"{""category_id"":12,""source"":""catalog""}"
8660,RecommendationDisliked,191,686,,sess_191_7572,2026-02-13T18:01:50+00:00,"{""action"":""dislike"",""request_id"":1005}"
8661,RecommendationClicked,509,536,,sess_509_2570,2026-02-13T18:39:09+00:00,"{""action"":""click"",""request_id"":559}"
8662,RecommendationDisliked,191,464,,sess_191_3130,2026-02-13T18:49:21+00:00,"{""action"":""dislike"",""request_id"":1005}"
8663,AddToCart,144,1029,,sess_144_5062,2026-02-13T18:56:19+00:00,"{""price"":""54637.49"",""quantity"":1}"
8664,RecommendationDisliked,306,7,,sess_306_9420,2026-02-13T19:00:52+00:00,"{""action"":""dislike"",""request_id"":1448}"
8665,RecommendationShown,67,486,,sess_67_9067,2026-02-13T19:16:53+00:00,"{""context"":""cart"",""items"":[667,260,834,792,15,202,1199,458,1041,253],""model_version"":""recs_rank_v2"",""request_id"":845}"
8666,CatalogViewed,116,142,,sess_116_9467,2026-02-13T19:44:24+00:00,"{""category_id"":2,""source"":""catalog""}"
8667,OrderCreated,542,,500404,,2026-02-13T20:20:44+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":1127,""price"":""76757.42"",""qty"":1},{""item_id"":585,""price"":""11905.41"",""qty"":1},{""item_id"":758,""price"":""7052.41"",""qty"":1}],""total"":""95715.24""}"
8668,RecommendationClicked,187,1091,,sess_187_6173,2026-02-13T20:22:55+00:00,"{""action"":""click"",""request_id"":951}"
8669,CatalogViewed,6,303,,sess_6_7576,2026-02-13T20:35:42+00:00,"{""category_id"":1,""source"":""catalog""}"
8670,RecommendationClicked,187,902,,sess_187_7557,2026-02-13T20:45:01+00:00,"{""action"":""click"",""request_id"":951}"
8671,OrderPaid,449,,500236,,2026-02-13T20:48:42+00:00,"{""items"":[{""item_id"":62,""price"":""5632.10"",""qty"":2},{""item_id"":408,""price"":""66415.55"",""qty"":2},{""item_id"":491,""price"":""10753.05"",""qty"":1},{""item_id"":113,""price"":""76843.93"",""qty"":2}],""payment_method"":""sbp"",""total"":""308536.21""}"
8672,RecommendationDisliked,242,494,,sess_242_2301,2026-02-13T21:13:26+00:00,"{""action"":""dislike"",""request_id"":121}"
8673,CatalogViewed,210,156,,sess_210_8900,2026-02-13T21:26:14+00:00,"{""category_id"":6,""source"":""catalog""}"
8674,RecommendationDisliked,348,770,,sess_348_5072,2026-02-13T21:38:27+00:00,"{""action"":""dislike"",""request_id"":935}"
8675,CatalogViewed,396,1022,,sess_396_3724,2026-02-13T21:43:45+00:00,"{""category_id"":1,""source"":""catalog""}"
8676,RecommendationClicked,107,1090,,sess_107_8240,2026-02-13T22:31:53+00:00,"{""action"":""click"",""request_id"":674}"
8677,RecommendationClicked,306,1167,,sess_306_5827,2026-02-13T23:27:26+00:00,"{""action"":""click"",""request_id"":1448}"
8678,CatalogViewed,387,599,,sess_387_3940,2026-02-13T23:30:40+00:00,"{""category_id"":18,""source"":""catalog""}"
8679,CatalogViewed,143,732,,sess_143_3334,2026-02-13T23:33:04+00:00,"{""category_id"":6,""source"":""catalog""}"
8680,RecommendationClicked,317,907,,sess_317_2360,2026-02-13T23:35:22+00:00,"{""action"":""click"",""request_id"":1231}"
8681,RecommendationClicked,26,504,,sess_26_7244,2026-02-14T00:51:26+00:00,"{""action"":""click"",""request_id"":118}"
8682,CatalogViewed,452,1047,,sess_452_7699,2026-02-14T01:06:06+00:00,"{""category_id"":19,""source"":""catalog""}"
8683,CatalogViewed,288,857,,sess_288_4245,2026-02-14T01:10:31+00:00,"{""category_id"":11,""source"":""catalog""}"
8684,RecommendationClicked,63,474,,sess_63_1371,2026-02-14T01:10:47+00:00,"{""action"":""click"",""request_id"":1076}"
8685,RecommendationShown,80,,,sess_80_6144,2026-02-14T01:10:58+00:00,"{""context"":""catalog"",""items"":[864,299,59,996,1088,163,1141,700,728,985],""model_version"":""recs_rank_v6"",""request_id"":1382}"
8686,RecommendationClicked,447,869,,sess_447_7417,2026-02-14T01:22:41+00:00,"{""action"":""click"",""request_id"":188}"
8687,RecommendationClicked,584,680,,sess_584_2673,2026-02-14T01:33:00+00:00,"{""action"":""click"",""request_id"":824}"
8688,RecommendationDisliked,317,684,,sess_317_9751,2026-02-14T01:34:44+00:00,"{""action"":""dislike"",""request_id"":1231}"
8689,RecommendationClicked,584,340,,sess_584_7261,2026-02-14T01:38:44+00:00,"{""action"":""click"",""request_id"":824}"
8690,RecommendationClicked,242,754,,sess_242_1412,2026-02-14T01:46:31+00:00,"{""action"":""click"",""request_id"":121}"
8691,AddToCart,574,634,,sess_574_5091,2026-02-14T01:58:08+00:00,"{""price"":""13396.55"",""quantity"":2}"
8692,CatalogViewed,194,378,,sess_194_5190,2026-02-14T02:22:05+00:00,"{""category_id"":6,""source"":""catalog""}"
8693,CatalogViewed,547,540,,sess_547_2491,2026-02-14T02:39:00+00:00,"{""category_id"":1,""source"":""catalog""}"
8694,RecommendationClicked,107,505,,sess_107_9604,2026-02-14T02:44:56+00:00,"{""action"":""click"",""request_id"":674}"
8695,RecommendationClicked,555,176,,sess_555_1867,2026-02-14T02:50:25+00:00,"{""action"":""click"",""request_id"":458}"
8696,RecommendationShown,272,,,sess_272_2383,2026-02-14T02:56:00+00:00,"{""context"":""catalog"",""items"":[283,764,684,1098,971,551,144,799,197,204],""model_version"":""recs_rank_v6"",""request_id"":677}"
8697,OrderPaid,542,,500404,,2026-02-14T03:16:44+00:00,"{""items"":[{""item_id"":1127,""price"":""76757.42"",""qty"":1},{""item_id"":585,""price"":""11905.41"",""qty"":1},{""item_id"":758,""price"":""7052.41"",""qty"":1}],""payment_method"":""sbp"",""total"":""95715.24""}"
8698,OrderPaid,401,,500001,,2026-02-14T03:28:50+00:00,"{""items"":[{""item_id"":353,""price"":""11502.89"",""qty"":2},{""item_id"":495,""price"":""6476.80"",""qty"":2}],""payment_method"":""sbp"",""total"":""35959.38""}"
8699,RecommendationDisliked,304,707,,sess_304_1639,2026-02-14T03:55:36+00:00,"{""action"":""dislike"",""request_id"":1312}"
8700,AddToCart,153,935,,sess_153_4188,2026-02-14T03:57:26+00:00,"{""price"":""31698.27"",""quantity"":2}"
8701,RecommendationShown,51,841,,sess_51_8049,2026-02-14T04:12:57+00:00,"{""context"":""item"",""items"":[203,39,50,397,453,296,337,220,784,409],""model_version"":""recs_rank_v2"",""request_id"":1498}"
8702,CatalogViewed,6,1072,,sess_6_4555,2026-02-14T04:13:54+00:00,"{""category_id"":22,""source"":""catalog""}"
8703,CatalogViewed,595,382,,sess_595_7401,2026-02-14T04:16:49+00:00,"{""category_id"":10,""source"":""catalog""}"
8704,RecommendationShown,248,,,sess_248_6621,2026-02-14T04:17:34+00:00,"{""context"":""catalog"",""items"":[782,84,779,594,457,1168,937,281,117,796],""model_version"":""recs_rank_v6"",""request_id"":898}"
8705,RecommendationDisliked,192,727,,sess_192_9014,2026-02-14T04:35:41+00:00,"{""action"":""dislike"",""request_id"":1081}"
8706,CatalogViewed,236,746,,sess_236_9390,2026-02-14T04:41:01+00:00,"{""category_id"":1,""source"":""catalog""}"
8707,RecommendationShown,12,,,sess_12_3670,2026-02-14T04:46:35+00:00,"{""context"":""catalog"",""items"":[64,325,1153,764,553,296,445,283,489,971],""model_version"":""recs_rank_v6"",""request_id"":501}"
8708,CatalogViewed,70,9,,sess_70_8022,2026-02-14T04:55:00+00:00,"{""category_id"":7,""source"":""catalog""}"
8709,CatalogViewed,137,590,,sess_137_4393,2026-02-14T05:20:06+00:00,"{""category_id"":12,""source"":""catalog""}"
8710,CatalogViewed,484,213,,sess_484_9961,2026-02-14T05:24:36+00:00,"{""category_id"":10,""source"":""catalog""}"
8711,CatalogViewed,338,409,,sess_338_2058,2026-02-14T05:28:43+00:00,"{""category_id"":2,""source"":""catalog""}"
8712,RecommendationClicked,248,937,,sess_248_8927,2026-02-14T05:31:25+00:00,"{""action"":""click"",""request_id"":898}"
8713,RecommendationClicked,317,310,,sess_317_2745,2026-02-14T05:31:31+00:00,"{""action"":""click"",""request_id"":1231}"
8714,RecommendationShown,585,,,sess_585_7543,2026-02-14T05:31:32+00:00,"{""context"":""catalog"",""items"":[401,765,467,991,213,693,733,802,43,1101],""model_version"":""recs_rank_v6"",""request_id"":550}"
8715,RecommendationShown,191,,,sess_191_7099,2026-02-14T05:50:03+00:00,"{""context"":""catalog"",""items"":[835,987,1033,144,198,794,1004,576,207,936],""model_version"":""recs_rank_v6"",""request_id"":1428}"
8716,RecommendationClicked,248,782,,sess_248_8915,2026-02-14T06:23:58+00:00,"{""action"":""click"",""request_id"":898}"
8717,RecommendationClicked,191,1067,,sess_191_2665,2026-02-14T06:25:24+00:00,"{""action"":""click"",""request_id"":1005}"
8718,RecommendationClicked,242,590,,sess_242_3854,2026-02-14T06:41:03+00:00,"{""action"":""click"",""request_id"":121}"
8719,CatalogViewed,162,551,,sess_162_2928,2026-02-14T06:47:44+00:00,"{""category_id"":17,""source"":""catalog""}"
8720,RecommendationShown,10,69,,sess_10_7620,2026-02-14T06:48:17+00:00,"{""context"":""cart"",""items"":[251,170,982,561,638,1014,645,736,100,1035],""model_version"":""recs_rank_v4"",""request_id"":28}"
8721,RecommendationShown,248,1191,,sess_248_6300,2026-02-14T07:33:35+00:00,"{""context"":""item"",""items"":[469,1053,1071,1164,96,692,716,215,196,528],""model_version"":""recs_rank_v6"",""request_id"":1152}"
8722,RecommendationClicked,145,1143,,sess_145_9367,2026-02-14T07:42:12+00:00,"{""action"":""click"",""request_id"":809}"
8723,RecommendationClicked,191,1152,,sess_191_7730,2026-02-14T07:49:48+00:00,"{""action"":""click"",""request_id"":1005}"
8724,CatalogViewed,386,564,,sess_386_5363,2026-02-14T07:53:04+00:00,"{""category_id"":10,""source"":""catalog""}"
8725,AddToCart,385,896,,sess_385_1245,2026-02-14T08:00:13+00:00,"{""price"":""7204.84"",""quantity"":2}"
8726,CatalogViewed,35,112,,sess_35_8223,2026-02-14T08:01:23+00:00,"{""category_id"":1,""source"":""catalog""}"
8727,RecommendationClicked,51,337,,sess_51_5004,2026-02-14T08:08:49+00:00,"{""action"":""click"",""request_id"":1498}"
8728,AddToCart,194,454,,sess_194_7802,2026-02-14T08:43:46+00:00,"{""price"":""12939.20"",""quantity"":2}"
8729,AddToCart,127,36,,sess_127_5940,2026-02-14T08:55:54+00:00,"{""price"":""29108.90"",""quantity"":1}"
8730,AddToCart,420,898,,sess_420_4091,2026-02-14T08:57:28+00:00,"{""price"":""46533.52"",""quantity"":3}"
8731,CatalogViewed,204,162,,sess_204_1069,2026-02-14T09:12:46+00:00,"{""category_id"":9,""source"":""catalog""}"
8732,RecommendationShown,443,,,sess_443_2731,2026-02-14T09:26:09+00:00,"{""context"":""catalog"",""items"":[970,144,1051,764,64,511,978,636,553,536],""model_version"":""recs_rank_v6"",""request_id"":944}"
8733,CatalogViewed,37,1067,,sess_37_3041,2026-02-14T09:30:50+00:00,"{""category_id"":11,""source"":""catalog""}"
8734,CatalogViewed,486,220,,sess_486_2892,2026-02-14T09:54:51+00:00,"{""category_id"":9,""source"":""catalog""}"
8735,RecommendationShown,104,,,sess_104_8090,2026-02-14T10:03:49+00:00,"{""context"":""catalog"",""items"":[485,959,588,236,50,1033,559,852,527,314],""model_version"":""recs_rank_v8"",""request_id"":835}"
8736,CatalogViewed,286,572,,sess_286_3720,2026-02-14T10:22:56+00:00,"{""category_id"":12,""source"":""catalog""}"
8737,AddToCart,437,864,,sess_437_5358,2026-02-14T10:35:45+00:00,"{""price"":""8153.73"",""quantity"":1}"
8738,AddToCart,186,940,,sess_186_4591,2026-02-14T10:42:02+00:00,"{""price"":""7658.00"",""quantity"":3}"
8739,AddToCart,102,592,,sess_102_4166,2026-02-14T10:42:18+00:00,"{""price"":""21270.58"",""quantity"":3}"
8740,CatalogViewed,155,5,,sess_155_1205,2026-02-14T10:54:55+00:00,"{""category_id"":9,""source"":""catalog""}"
8741,RecommendationClicked,191,1004,,sess_191_6577,2026-02-14T10:56:17+00:00,"{""action"":""click"",""request_id"":1428}"
8742,RecommendationClicked,187,238,,sess_187_8160,2026-02-14T10:56:32+00:00,"{""action"":""click"",""request_id"":951}"
8743,RecommendationShown,292,,,sess_292_9928,2026-02-14T10:59:18+00:00,"{""context"":""catalog"",""items"":[228,262,774,554,276,781,885,500,761,88],""model_version"":""recs_rank_v6"",""request_id"":340}"
8744,AddToCart,422,411,,sess_422_9569,2026-02-14T11:08:55+00:00,"{""price"":""32522.84"",""quantity"":2}"
8745,RecommendationClicked,51,397,,sess_51_5149,2026-02-14T11:09:12+00:00,"{""action"":""click"",""request_id"":1498}"
8746,RecommendationClicked,585,765,,sess_585_7657,2026-02-14T11:16:52+00:00,"{""action"":""click"",""request_id"":550}"
8747,CatalogViewed,572,381,,sess_572_8327,2026-02-14T11:50:07+00:00,"{""category_id"":7,""source"":""catalog""}"
8748,AddToCart,295,394,,sess_295_3675,2026-02-14T11:51:19+00:00,"{""price"":""34734.10"",""quantity"":2}"
8749,RecommendationShown,110,971,,sess_110_3382,2026-02-14T12:14:34+00:00,"{""context"":""cart"",""items"":[339,342,682,128,482,1086,49,1112,41,110],""model_version"":""recs_rank_v6"",""request_id"":696}"
8750,RecommendationShown,29,702,,sess_29_6153,2026-02-14T12:22:02+00:00,"{""context"":""item"",""items"":[69,704,387,1028,932,136,237,183,967,587],""model_version"":""recs_rank_v6"",""request_id"":1165}"
8751,CatalogViewed,188,372,,sess_188_1469,2026-02-14T12:23:08+00:00,"{""category_id"":23,""source"":""catalog""}"
8752,RecommendationClicked,191,227,,sess_191_2714,2026-02-14T12:29:37+00:00,"{""action"":""click"",""request_id"":1005}"
8753,AddToCart,327,105,,sess_327_3981,2026-02-14T12:40:39+00:00,"{""price"":""9608.79"",""quantity"":3}"
8754,RecommendationShown,574,711,,sess_574_2676,2026-02-14T12:42:01+00:00,"{""context"":""item"",""items"":[30,145,1170,8,984,718,1018,1117,1143,790],""model_version"":""recs_rank_v6"",""request_id"":983}"
8755,RecommendationClicked,304,830,,sess_304_1143,2026-02-14T12:50:41+00:00,"{""action"":""click"",""request_id"":1312}"
8756,RecommendationClicked,67,458,,sess_67_9525,2026-02-14T13:33:11+00:00,"{""action"":""click"",""request_id"":845}"
8757,CatalogViewed,210,1138,,sess_210_1366,2026-02-14T13:39:48+00:00,"{""category_id"":2,""source"":""catalog""}"
8758,RecommendationClicked,272,283,,sess_272_7158,2026-02-14T13:53:20+00:00,"{""action"":""click"",""request_id"":677}"
8759,CatalogViewed,373,631,,sess_373_3037,2026-02-14T13:56:05+00:00,"{""category_id"":8,""source"":""catalog""}"
8760,AddToCart,61,992,,sess_61_1026,2026-02-14T14:16:02+00:00,"{""price"":""3753.90"",""quantity"":3}"
8761,RecommendationClicked,10,736,,sess_10_6793,2026-02-14T14:40:11+00:00,"{""action"":""click"",""request_id"":28}"
8762,CatalogViewed,293,591,,sess_293_5656,2026-02-14T14:51:07+00:00,"{""category_id"":11,""source"":""catalog""}"
8763,RecommendationDisliked,110,110,,sess_110_5914,2026-02-14T15:01:17+00:00,"{""action"":""dislike"",""request_id"":696}"
8764,CatalogViewed,459,329,,sess_459_1126,2026-02-14T15:03:57+00:00,"{""category_id"":22,""source"":""catalog""}"
8765,RecommendationShown,295,,,sess_295_6500,2026-02-14T15:04:51+00:00,"{""context"":""catalog"",""items"":[82,469,913,1000,641,359,83,111,1087,182],""model_version"":""recs_rank_v6"",""request_id"":1364}"
8766,RecommendationClicked,145,658,,sess_145_6857,2026-02-14T15:06:52+00:00,"{""action"":""click"",""request_id"":809}"
8767,AddToCart,575,783,,sess_575_5650,2026-02-14T15:23:27+00:00,"{""price"":""1249.12"",""quantity"":3}"
8768,AddToCart,122,519,,sess_122_9427,2026-02-14T15:23:57+00:00,"{""price"":""18999.32"",""quantity"":2}"
8769,RecommendationClicked,272,684,,sess_272_8640,2026-02-14T15:36:39+00:00,"{""action"":""click"",""request_id"":677}"
8770,AddToCart,463,868,,sess_463_9347,2026-02-14T15:41:44+00:00,"{""price"":""28715.87"",""quantity"":3}"
8771,RecommendationDisliked,107,144,,sess_107_2024,2026-02-14T15:50:49+00:00,"{""action"":""dislike"",""request_id"":674}"
8772,CatalogViewed,562,275,,sess_562_9495,2026-02-14T16:02:58+00:00,"{""category_id"":23,""source"":""catalog""}"
8773,RecommendationClicked,295,469,,sess_295_7356,2026-02-14T16:19:07+00:00,"{""action"":""click"",""request_id"":1364}"
8774,RecommendationClicked,29,932,,sess_29_3219,2026-02-14T16:19:12+00:00,"{""action"":""click"",""request_id"":1165}"
8775,CatalogViewed,425,1044,,sess_425_8250,2026-02-14T16:30:16+00:00,"{""category_id"":9,""source"":""catalog""}"
8776,OrderCreated,217,,500219,,2026-02-14T16:44:34+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":1002,""price"":""23821.62"",""qty"":2},{""item_id"":34,""price"":""11771.70"",""qty"":1},{""item_id"":1126,""price"":""43768.90"",""qty"":1}],""total"":""103183.84""}"
8777,CatalogViewed,112,732,,sess_112_2521,2026-02-14T16:54:05+00:00,"{""category_id"":6,""source"":""catalog""}"
8778,RecommendationClicked,145,907,,sess_145_6384,2026-02-14T17:10:29+00:00,"{""action"":""click"",""request_id"":809}"
8779,RecommendationClicked,585,991,,sess_585_8541,2026-02-14T17:17:17+00:00,"{""action"":""click"",""request_id"":550}"
8780,RecommendationShown,551,,,sess_551_4442,2026-02-14T17:19:17+00:00,"{""context"":""catalog"",""items"":[505,655,1063,146,707,270,1179,166,186,129],""model_version"":""recs_rank_v6"",""request_id"":1411}"
8781,CatalogViewed,468,553,,sess_468_1080,2026-02-14T17:36:31+00:00,"{""category_id"":17,""source"":""catalog""}"
8782,AddToCart,480,455,,sess_480_4402,2026-02-14T17:37:33+00:00,"{""price"":""14704.46"",""quantity"":2}"
8783,RecommendationShown,254,1088,,sess_254_1120,2026-02-14T18:35:45+00:00,"{""context"":""item"",""items"":[1163,258,157,966,996,947,62,299,700,680],""model_version"":""recs_rank_v6"",""request_id"":251}"
8784,RecommendationClicked,248,594,,sess_248_9107,2026-02-14T18:43:37+00:00,"{""action"":""click"",""request_id"":898}"
8785,CatalogViewed,578,997,,sess_578_1983,2026-02-14T18:50:51+00:00,"{""category_id"":1,""source"":""catalog""}"
8786,AddToCart,314,690,,sess_314_3636,2026-02-14T20:00:01+00:00,"{""price"":""6074.83"",""quantity"":1}"
8787,CatalogViewed,11,527,,sess_11_8860,2026-02-14T20:12:32+00:00,"{""category_id"":2,""source"":""catalog""}"
8788,RecommendationClicked,10,645,,sess_10_4520,2026-02-14T20:18:47+00:00,"{""action"":""click"",""request_id"":28}"
8789,CatalogViewed,568,382,,sess_568_5396,2026-02-14T20:24:47+00:00,"{""category_id"":10,""source"":""catalog""}"
8790,CatalogViewed,152,974,,sess_152_6453,2026-02-14T20:31:09+00:00,"{""category_id"":9,""source"":""catalog""}"
8791,CatalogViewed,551,37,,sess_551_7629,2026-02-14T20:45:13+00:00,"{""category_id"":15,""source"":""catalog""}"
8792,RecommendationClicked,248,692,,sess_248_6669,2026-02-14T21:09:25+00:00,"{""action"":""click"",""request_id"":1152}"
8793,OrderCreated,171,,500311,,2026-02-14T21:37:56+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":969,""price"":""36092.79"",""qty"":1}],""total"":""36092.79""}"
8794,RecommendationClicked,12,445,,sess_12_3845,2026-02-14T21:54:05+00:00,"{""action"":""click"",""request_id"":501}"
8795,RecommendationClicked,574,718,,sess_574_8977,2026-02-14T22:09:46+00:00,"{""action"":""click"",""request_id"":983}"
8796,CatalogViewed,431,1025,,sess_431_1809,2026-02-14T22:15:39+00:00,"{""category_id"":3,""source"":""catalog""}"
8797,AddToCart,63,573,,sess_63_6194,2026-02-14T22:24:13+00:00,"{""price"":""22124.03"",""quantity"":2}"
8798,CatalogViewed,520,1003,,sess_520_8506,2026-02-14T22:39:16+00:00,"{""category_id"":16,""source"":""catalog""}"
8799,CatalogViewed,600,880,,sess_600_7160,2026-02-14T22:41:18+00:00,"{""category_id"":13,""source"":""catalog""}"
8800,RecommendationShown,263,,,sess_263_3619,2026-02-14T22:54:41+00:00,"{""context"":""catalog"",""items"":[1131,171,749,90,1197,504,610,1160,108,800],""model_version"":""recs_rank_v6"",""request_id"":592}"
8801,CatalogViewed,492,913,,sess_492_8998,2026-02-14T22:58:19+00:00,"{""category_id"":18,""source"":""catalog""}"
8802,RecommendationClicked,304,1052,,sess_304_3319,2026-02-14T23:00:44+00:00,"{""action"":""click"",""request_id"":1312}"
8803,AddToCart,167,857,,sess_167_7762,2026-02-14T23:27:06+00:00,"{""price"":""33427.52"",""quantity"":1}"
8804,CatalogViewed,467,1199,,sess_467_4526,2026-02-14T23:40:58+00:00,"{""category_id"":7,""source"":""catalog""}"
8805,AddToCart,451,645,,sess_451_5272,2026-02-15T00:00:17+00:00,"{""price"":""98342.08"",""quantity"":3}"
8806,RecommendationClicked,254,700,,sess_254_9071,2026-02-15T00:01:35+00:00,"{""action"":""click"",""request_id"":251}"
8807,AddToCart,19,346,,sess_19_9386,2026-02-15T00:24:38+00:00,"{""price"":""80955.61"",""quantity"":3}"
8808,CatalogViewed,180,1130,,sess_180_1934,2026-02-15T00:26:26+00:00,"{""category_id"":10,""source"":""catalog""}"
8809,RecommendationClicked,443,144,,sess_443_7611,2026-02-15T01:07:29+00:00,"{""action"":""click"",""request_id"":944}"
8810,RecommendationClicked,67,253,,sess_67_6559,2026-02-15T01:08:34+00:00,"{""action"":""click"",""request_id"":845}"
8811,RecommendationClicked,29,967,,sess_29_4296,2026-02-15T01:13:46+00:00,"{""action"":""click"",""request_id"":1165}"
8812,OrderCreated,409,,500208,,2026-02-15T01:20:17+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":183,""price"":""3084.26"",""qty"":2},{""item_id"":34,""price"":""11771.70"",""qty"":2}],""total"":""29711.92""}"
8813,OrderCreated,464,,500379,,2026-02-15T01:30:03+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":364,""price"":""3409.00"",""qty"":1},{""item_id"":806,""price"":""24117.26"",""qty"":1},{""item_id"":346,""price"":""80955.61"",""qty"":2},{""item_id"":564,""price"":""43174.25"",""qty"":2}],""total"":""275785.98""}"
8814,RecommendationShown,158,617,,sess_158_7069,2026-02-15T01:48:09+00:00,"{""context"":""cart"",""items"":[825,732,165,535,623,869,56,356,413,538],""model_version"":""recs_rank_v1"",""request_id"":838}"
